id,Zone,Area,BlockStart,BlockEnd,PayBoxAddress,Dir,StreetName,StreetSU,Address,LOC,LAT,LNG,ExistingRevenue,RevenueValue,FineLevel,NumberSpaces,Required,FullUtilizationAmount,2013_2014FullUtilization,UtilizationRate,Impacted
1117,1,310,1962,1982,1970,N,MILWAUKEE,AVE,"1970 N MILWAUKEE AVE, Chicago, IL","(41.91711, -87.68834000000001)",41.91711,-87.68834000000001,9052.33,9052.33,50,13,Non-CBD,113932,8764,0.0795,Impacted
1118,1,310,2019,2079,2033,N,MILWAUKEE,AVE,"2033 N MILWAUKEE AVE, Chicago, IL","(41.9182565, -87.6896678)",41.9182565,-87.6896678,33225.64,33225.64,50,11,Non-CBD,96404,8764,0.3447,Impacted
1119,1,310,2019,2079,2069,N,MILWAUKEE,AVE,"2069 N MILWAUKEE AVE, Chicago, IL","(41.918753, -87.69047429999999)",41.918753,-87.69047429999999,8943.75,8943.75,50,8,Non-CBD,70112,8764,0.1276,Impacted
1120,1,310,2004,2056,2044,N,MILWAUKEE,AVE,"2044 N MILWAUKEE AVE, Chicago, IL","(41.9182534, -87.6903256)",41.9182534,-87.6903256,29090.75,29090.75,50,11,Non-CBD,96404,8764,0.3018,Impacted
1121,1,310,2004,2056,2030,N,MILWAUKEE,AVE,"2030 N MILWAUKEE AVE, Chicago, IL","(41.9178734, -87.68910129999999)",41.9178734,-87.68910129999999,26023.44,26023.44,50,8,Non-CBD,70112,8764,0.3712,Impacted
1122,1,310,2058,2082,2068,N,MILWAUKEE,AVE,"2068 N MILWAUKEE AVE, Chicago, IL","(41.91874, -87.691074)",41.91874,-87.691074,10699.31,10699.31,50,11,Non-CBD,96404,8764,0.111,Impacted
1123,1,310,2095,2127,2119,N,MILWAUKEE,AVE,"2119 N MILWAUKEE AVE, Chicago, IL","(41.9197738, -87.6919862)",41.9197738,-87.6919862,14299.44,14299.44,50,10,Non-CBD,87640,8764,0.1632,Impacted
1124,1,310,2092,2128,2110,N,MILWAUKEE,AVE,"2110 N MILWAUKEE AVE, Chicago, IL","(41.919417, -87.69216399999999)",41.919417,-87.69216399999999,20251.42,20251.42,50,14,Non-CBD,122696,8764,0.1651,Impacted
1125,1,311,2235,2293,2273,N,MILWAUKEE,AVE,"2273 N MILWAUKEE AVE, Chicago, IL","(41.9222393, -87.69622079999999)",41.9222393,-87.69622079999999,4075.27,4075.27,50,6,Non-CBD,52584,8764,0.0775,Impacted
1126,1,311,2235,2293,2293,N,MILWAUKEE,AVE,"2293 N MILWAUKEE AVE, Chicago, IL","(41.92274279999999, -87.6968696)",41.92274279999999,-87.6968696,7437.53,7437.53,50,11,Non-CBD,96404,8764,0.0771,Impacted
1127,1,311,2208,2240,2226,N,MILWAUKEE,AVE,"2226 N MILWAUKEE AVE, Chicago, IL","(41.9211129, -87.6949345)",41.9211129,-87.6949345,8635.58,8635.58,50,13,Non-CBD,113932,8764,0.0758,Impacted
1128,1,311,2260,2290,2290,N,MILWAUKEE,AVE,"2290 N MILWAUKEE AVE, Chicago, IL","(41.9225299, -87.69676650000001)",41.9225299,-87.69676650000001,12256.89,12256.89,50,10,Non-CBD,87640,8764,0.1399,Impacted
1129,1,311,2301,2377,2323,N,MILWAUKEE,AVE,"2323 N MILWAUKEE AVE, Chicago, IL","(41.92368829999999, -87.69802630000001)",41.92368829999999,-87.69802630000001,64555.84,64555.84,50,14,Non-CBD,122696,8764,0.5261,Impacted
1130,1,311,2301,2377,2345,N,MILWAUKEE,AVE,"2345 N MILWAUKEE AVE, Chicago, IL","(41.923975, -87.6986915)",41.923975,-87.6986915,40488.57,40488.57,50,8,Non-CBD,70112,8764,0.5775,Impacted
1131,1,311,2301,2377,2373,N,MILWAUKEE,AVE,"2373 N MILWAUKEE AVE, Chicago, IL","(41.92453, -87.6994969)",41.92453,-87.6994969,20252.27,20252.27,50,17,Non-CBD,148988,8764,0.1359,Impacted
1132,1,311,2308,2310,2310,N,MILWAUKEE,AVE,"2310 N MILWAUKEE AVE, Chicago, IL","(41.922972, -87.697895)",41.922972,-87.697895,18274.14,18274.14,50,3,Non-CBD,26292,8764,0.695,Impacted
1133,1,311,2324,2340,2332,N,MILWAUKEE,AVE,"2332 N MILWAUKEE AVE, Chicago, IL","(41.923479, -87.69867699999999)",41.923479,-87.69867699999999,47558.05,47558.05,50,11,Non-CBD,96404,8764,0.4933,Impacted
1134,1,311,2354,2378,2358,N,MILWAUKEE,AVE,"2358 N MILWAUKEE AVE, Chicago, IL","(41.9241198, -87.6993667)",41.9241198,-87.6993667,22817.59,22817.59,50,9,Non-CBD,78876,8764,0.2893,Impacted
1135,1,311,2415,2429,2419,N,MILWAUKEE,AVE,"2419 N MILWAUKEE AVE, Chicago, IL","(41.9254, -87.700878)",41.9254,-87.700878,20005.23,20005.23,50,8,Non-CBD,70112,8764,0.2853,Impacted
1136,1,311,2437,2455,2445,N,MILWAUKEE,AVE,"2445 N MILWAUKEE AVE, Chicago, IL","(41.9258254, -87.70166270000001)",41.9258254,-87.70166270000001,14452.96,14452.96,50,6,Non-CBD,52584,8764,0.2749,Impacted
1137,1,311,2416,2448,2424,N,MILWAUKEE,AVE,"2424 N MILWAUKEE AVE, Chicago, IL","(41.925101, -87.70152)",41.925101,-87.70152,19070.69,19070.69,50,13,Non-CBD,113932,8764,0.1674,Impacted
1138,1,312,2459,2557,2475,N,MILWAUKEE,AVE,"2475 N MILWAUKEE AVE, Chicago, IL","(41.9266274, -87.7028373)",41.9266274,-87.7028373,2727.63,2727.63,50,12,Non-CBD,105168,8764,0.0259,Impacted
1139,1,312,2459,2557,2509,N,MILWAUKEE,AVE,"2509 N MILWAUKEE AVE, Chicago, IL","(41.927096, -87.70363100000002)",41.927096,-87.70363100000002,26829.05,26829.05,50,6,Non-CBD,52584,8764,0.5102,Impacted
1140,1,312,2459,2557,2543,N,MILWAUKEE,AVE,"2543 N MILWAUKEE AVE, Chicago, IL","(41.9276568, -87.7046508)",41.9276568,-87.7046508,55404.7,55404.7,50,12,Non-CBD,105168,8764,0.5268,Impacted
1141,1,312,2450,2566,2530,N,MILWAUKEE,AVE,"2530 N MILWAUKEE AVE, Chicago, IL","(41.927074, -87.704567)",41.927074,-87.704567,36417.34,36417.34,50,10,Non-CBD,87640,8764,0.4155,Impacted
1142,1,312,2450,2566,2480,N,MILWAUKEE,AVE,"2480 N MILWAUKEE AVE, Chicago, IL","(41.926317, -87.703411)",41.926317,-87.703411,9233.78,9233.78,50,17,Non-CBD,148988,8764,0.062,Impacted
1143,1,312,2450,2566,2464,N,MILWAUKEE,AVE,"2464 N MILWAUKEE AVE, Chicago, IL","(41.925938, -87.70281899999999)",41.925938,-87.70281899999999,1071.48,1071.48,50,14,Non-CBD,122696,8764,0.0087,Impacted
1144,1,312,2641,2661,2651,N,MILWAUKEE,AVE,"2651 N MILWAUKEE AVE, Chicago, IL","(41.9299908, -87.7086743)",41.9299908,-87.7086743,44341.42,44341.42,50,8,Non-CBD,70112,8764,0.6324,Impacted
1145,1,312,2616,2662,2642,N,MILWAUKEE,AVE,"2642 N MILWAUKEE AVE, Chicago, IL","(41.9296472, -87.7087236)",41.9296472,-87.7087236,57272.26,57272.26,50,13,Non-CBD,113932,8764,0.5027,Impacted
1146,1,312,2717,2741,2729,N,MILWAUKEE,AVE,"2729 N MILWAUKEE AVE, Chicago, IL","(41.9307103, -87.7100353)",41.9307103,-87.7100353,28125.8,28125.8,50,12,Non-CBD,105168,8764,0.2674,Impacted
1147,1,312,2722,2734,2728,N,MILWAUKEE,AVE,"2728 N MILWAUKEE AVE, Chicago, IL","(41.9307442, -87.71014869999999)",41.9307442,-87.71014869999999,14515.78,14515.78,50,7,Non-CBD,61348,8764,0.2366,Impacted
1148,1,313,2757,2781,2771,N,MILWAUKEE,AVE,"2771 N MILWAUKEE AVE, Chicago, IL","(41.93149, -87.71137069999999)",41.93149,-87.71137069999999,31083.33,31083.33,50,10,Non-CBD,87640,8764,0.3547,Impacted
1149,1,313,2740,2792,2774,N,MILWAUKEE,AVE,"2774 N MILWAUKEE AVE, Chicago, IL","(41.931416, -87.71177500000002)",41.931416,-87.71177500000002,23873.7,23873.7,50,8,Non-CBD,70112,8764,0.3405,Impacted
1150,1,313,2740,2792,2764,N,MILWAUKEE,AVE,"2764 N MILWAUKEE AVE, Chicago, IL","(41.9314239, -87.7113151)",41.9314239,-87.7113151,28891.3,28891.3,50,7,Non-CBD,61348,8764,0.4709,Impacted
1151,1,313,2823,2841,2829,N,MILWAUKEE,AVE,"2829 N MILWAUKEE AVE, Chicago, IL","(41.9327244, -87.7129638)",41.9327244,-87.7129638,49783.15,49783.15,50,11,Non-CBD,96404,8764,0.5164,Impacted
1152,1,313,2845,2855,2847,N,MILWAUKEE,AVE,"2847 N MILWAUKEE AVE, Chicago, IL","(41.9331542, -87.7136999)",41.9331542,-87.7136999,12742.54,12742.54,50,4,Non-CBD,35056,8764,0.3635,Impacted
1153,1,313,2810,2852,2846,N,MILWAUKEE,AVE,"2846 N MILWAUKEE AVE, Chicago, IL","(41.9327789, -87.7140651)",41.9327789,-87.7140651,26354.49,26354.49,50,8,Non-CBD,70112,8764,0.3759,Impacted
1154,1,313,2810,2852,2820,N,MILWAUKEE,AVE,"2820 N MILWAUKEE AVE, Chicago, IL","(41.9325094, -87.7130637)",41.9325094,-87.7130637,34409.49,34409.49,50,9,Non-CBD,78876,8764,0.4362,Impacted
1155,1,314,2915,2925,2921,N,CENTRAL PARK,PARK,"2921 N CENTRAL PARK PARK, Chicago, IL","(41.8796701, -87.6336382)",41.8796701,-87.6336382,2442.55,2442.55,50,9,Non-CBD,78876,8764,0.031,Impacted
1156,1,314,2914,2948,2934,N,MILWAUKEE,AVE,"2934 N MILWAUKEE AVE, Chicago, IL","(41.934487, -87.716876)",41.934487,-87.716876,4754.37,4754.37,50,6,Non-CBD,52584,8764,0.0904,Impacted
1157,1,314,2914,2948,2918,N,MILWAUKEE,AVE,"2918 N MILWAUKEE AVE, Chicago, IL","(41.9340882, -87.7161273)",41.9340882,-87.7161273,3670.92,3670.92,50,4,Non-CBD,35056,8764,0.1047,Impacted
1158,1,314,2869,2875,2873,N,DRAKE,AVE,"2873 N DRAKE AVE, Chicago, IL","(41.9336954, -87.7159968)",41.9336954,-87.7159968,2673.46,2673.46,50,5,Non-CBD,28170,5634,0.0949,Impacted
1159,1,314,2864,2898,2888,N,MILWAUKEE,AVE,"2888 N MILWAUKEE AVE, Chicago, IL","(41.933647, -87.715445)",41.933647,-87.715445,9128.22,9128.22,50,9,Non-CBD,78876,8764,0.1157,Impacted
1160,1,314,2864,2898,2874,N,MILWAUKEE,AVE,"2874 N MILWAUKEE AVE, Chicago, IL","(41.933413, -87.715046)",41.933413,-87.715046,13190,13190,50,8,Non-CBD,70112,8764,0.1881,Impacted
1161,1,314,2868,2872,2870,N,DRAKE,AVE,"2870 N DRAKE AVE, Chicago, IL","(41.9336216, -87.7160332)",41.9336216,-87.7160332,2316.64,2316.64,50,3,Non-CBD,16902,5634,0.1371,Impacted
1162,1,309,2971,2997,2989,N,MILWAUKEE,AVE,"2989 N MILWAUKEE AVE, Chicago, IL","(41.9356915, -87.7182277)",41.9356915,-87.7182277,2115.69,2115.69,50,8,Non-CBD,70112,8764,0.0302,Impacted
1163,1,309,2970,2994,2988,N,MILWAUKEE,AVE,"2988 N MILWAUKEE AVE, Chicago, IL","(41.935328, -87.71839899999999)",41.935328,-87.71839899999999,3406.18,3406.18,50,11,Non-CBD,96404,8764,0.0353,Impacted
1164,1,309,3027,3043,3035,N,MILWAUKEE,AVE,"3035 N MILWAUKEE AVE, Chicago, IL","(41.9364246, -87.7191399)",41.9364246,-87.7191399,19045.23,19045.23,50,8,Non-CBD,70112,8764,0.2716,Impacted
1165,1,309,3022,3044,3030,N,MILWAUKEE,AVE,"3030 N MILWAUKEE AVE, Chicago, IL","(41.9361116, -87.7193374)",41.9361116,-87.7193374,18440.74,18440.74,50,10,Non-CBD,87640,8764,0.2104,Impacted
1166,1,309,3048,3062,3056,N,MILWAUKEE,AVE,"3056 N MILWAUKEE AVE, Chicago, IL","(41.9365499, -87.72019999999999)",41.9365499,-87.72019999999999,4066.18,4066.18,50,9,Non-CBD,78876,8764,0.0516,Impacted
1167,1,309,3063,3067,3063,N,MILWAUKEE,AVE,"3063 N MILWAUKEE AVE, Chicago, IL","(41.937052, -87.720112)",41.937052,-87.720112,1739.6,1739.6,50,4,Non-CBD,35056,8764,0.0496,Impacted
1168,1,309,3084,3090,3088,N,MILWAUKEE,AVE,"3088 N MILWAUKEE AVE, Chicago, IL","(41.9371239, -87.7210278)",41.9371239,-87.7210278,7927.44,7927.44,50,7,Non-CBD,61348,8764,0.1292,Impacted
1169,1,309,3103,3129,3113,N,MILWAUKEE,AVE,"3113 N MILWAUKEE AVE, Chicago, IL","(41.9375019, -87.72116489999999)",41.9375019,-87.72116489999999,6088.26,6088.26,50,11,Non-CBD,96404,8764,0.0632,Impacted
1170,1,309,3108,3124,3116,N,MILWAUKEE,AVE,"3116 N MILWAUKEE AVE, Chicago, IL","(41.93755489999999, -87.7215622)",41.93755489999999,-87.7215622,9895.37,9895.37,50,8,Non-CBD,70112,8764,0.1411,Impacted
1171,1,349,3172,3184,3180,N,MILWAUKEE,AVE,"3180 N MILWAUKEE AVE, Chicago, IL","(41.938575, -87.723526)",41.938575,-87.723526,2977.69,2977.69,50,8,Non-CBD,70112,8764,0.0425,Impacted
1172,1,349,3235,3283,3245,N,MILWAUKEE,AVE,"3245 N MILWAUKEE AVE, Chicago, IL","(41.9399617, -87.7252388)",41.9399617,-87.7252388,2381.44,2381.44,50,9,Non-CBD,78876,8764,0.0302,Impacted
1173,1,349,3235,3283,3279,N,MILWAUKEE,AVE,"3279 N MILWAUKEE AVE, Chicago, IL","(41.940727, -87.726051)",41.940727,-87.726051,1013.44,1013.44,50,6,Non-CBD,52584,8764,0.0193,Impacted
1174,1,349,3208,3280,3222,N,MILWAUKEE,AVE,"3222 N MILWAUKEE AVE, Chicago, IL","(41.9396055, -87.72522409999999)",41.9396055,-87.72522409999999,1613.04,1613.04,50,12,Non-CBD,105168,8764,0.0153,Impacted
1175,1,304,3315,3331,3323,N,MILWAUKEE,AVE,"3323 N MILWAUKEE AVE, Chicago, IL","(41.941568, -87.7278467)",41.941568,-87.7278467,1886.66,1886.66,50,4,Non-CBD,35056,8764,0.0538,Impacted
1176,1,304,3322,3332,3326,N,MILWAUKEE,AVE,"3326 N MILWAUKEE AVE, Chicago, IL","(41.941311, -87.728008)",41.941311,-87.728008,3131.9,3131.9,50,6,Non-CBD,52584,8764,0.0596,Impacted
1177,1,315,3913,3981,3931,N,MILWAUKEE,AVE,"3931 N MILWAUKEE AVE, Chicago, IL","(41.952437, -87.74517999999999)",41.952437,-87.74517999999999,263.32,263.32,50,18,Non-CBD,138960,7720,0.0019,Impacted
1178,1,315,3920,3988,3938,N,MILWAUKEE,AVE,"3938 N MILWAUKEE AVE, Chicago, IL","(41.9521469, -87.745806)",41.9521469,-87.745806,1106.76,1106.76,50,11,Non-CBD,90662,8242,0.0122,Impacted
1179,1,315,3920,3988,3970,N,MILWAUKEE,AVE,"3970 N MILWAUKEE AVE, Chicago, IL","(41.9526423, -87.7467717)",41.9526423,-87.7467717,8753.32,8753.32,50,12,Non-CBD,98904,8242,0.0885,Impacted
1180,1,315,4803,4807,4805,W,WARNER,AVE,"4805 W WARNER AVE, Chicago, IL","(41.956139, -87.74756359999999)",41.956139,-87.74756359999999,931.12,931.12,50,3,Non-CBD,16902,5634,0.0551,Impacted
1181,1,316,4005,4055,4035,N,MILWAUKEE,AVE,"4035 N MILWAUKEE AVE, Chicago, IL","(41.954388, -87.7483759)",41.954388,-87.7483759,22546.67,22546.67,50,22,Non-CBD,192808,8764,0.1169,Impacted
1182,1,316,4014,4058,4038,N,MILWAUKEE,AVE,"4038 N MILWAUKEE AVE, Chicago, IL","(41.95411989999999, -87.7487325)",41.95411989999999,-87.7487325,9990.4,9990.4,50,10,Non-CBD,82420,8242,0.1212,Impacted
1183,1,316,4014,4058,4022,N,MILWAUKEE,AVE,"4022 N MILWAUKEE AVE, Chicago, IL","(41.9538195, -87.74835639999999)",41.9538195,-87.74835639999999,10478.68,10478.68,50,7,Non-CBD,57694,8242,0.1816,Impacted
1184,1,317,4063,4069,4067,N,MILWAUKEE,AVE,"4067 N MILWAUKEE AVE, Chicago, IL","(41.95475580000001, -87.749361)",41.95475580000001,-87.749361,10503.47,10503.47,50,4,Non-CBD,35056,8764,0.2996,Impacted
1185,1,317,4341,4361,4353,N,MILWAUKEE,AVE,"4353 N MILWAUKEE AVE, Chicago, IL","(41.9600514, -87.7539536)",41.9600514,-87.7539536,9697.25,9697.25,50,11,Non-CBD,84920,7720,0.1142,Impacted
1186,1,317,4336,4364,4350,N,MILWAUKEE,AVE,"4350 N MILWAUKEE AVE, Chicago, IL","(41.9600558, -87.7541901)",41.9600558,-87.7541901,9833.98,9833.98,50,9,Non-CBD,74178,8242,0.1326,Impacted
1187,1,317,4409,4437,4423,N,MILWAUKEE,AVE,"4423 N MILWAUKEE AVE, Chicago, IL","(41.961334, -87.754654)",41.961334,-87.754654,3565.31,3565.31,50,11,Non-CBD,84920,7720,0.042,Impacted
1188,1,317,4404,4424,4412,N,MILWAUKEE,AVE,"4412 N MILWAUKEE AVE, Chicago, IL","(41.960984, -87.755185)",41.960984,-87.755185,10018.97,10018.97,50,13,Non-CBD,107146,8242,0.0935,Impacted
1189,1,505,4639,4729,4651,N,MILWAUKEE,AVE,"4651 N MILWAUKEE AVE, Chicago, IL","(41.9653756, -87.7582307)",41.9653756,-87.7582307,2719.48,2719.48,50,8,Non-CBD,61760,7720,0.044,Impacted
1190,1,505,4639,4729,4709,N,MILWAUKEE,AVE,"4709 N MILWAUKEE AVE, Chicago, IL","(41.966022, -87.758663)",41.966022,-87.758663,467.35,467.35,50,10,Non-CBD,77200,7720,0.0061,Impacted
1191,1,505,4722,4738,4728,N,MILWAUKEE,AVE,"4728 N MILWAUKEE AVE, Chicago, IL","(41.966329, -87.75943)",41.966329,-87.75943,1042.83,1042.83,50,10,Non-CBD,82420,8242,0.0127,Impacted
1192,1,505,4747,4775,4759,N,MILWAUKEE,AVE,"4759 N MILWAUKEE AVE, Chicago, IL","(41.9669932, -87.7599634)",41.9669932,-87.7599634,5258,5258,50,8,Non-CBD,61760,7720,0.0851,Impacted
1193,1,505,4758,4786,4766,N,MILWAUKEE,AVE,"4766 N MILWAUKEE AVE, Chicago, IL","(41.967097, -87.7604999)",41.967097,-87.7604999,12703.86,12703.86,50,13,Non-CBD,107146,8242,0.1186,Impacted
1194,1,316,4808,4864,4818,W,IRVING PARK,RD,"4818 W IRVING PARK RD, Chicago, IL","(41.9534084, -87.7481658)",41.9534084,-87.7481658,11951.95,11951.95,50,8,Non-CBD,70112,8764,0.1705,Impacted
1195,1,316,4808,4864,4838,W,IRVING PARK,RD,"4838 W IRVING PARK RD, Chicago, IL","(41.9534011, -87.7489938)",41.9534011,-87.7489938,13311.61,13311.61,50,9,Non-CBD,78876,8764,0.1688,Impacted
1196,1,506,4866,4916,4906,N,MILWAUKEE,AVE,"4906 N MILWAUKEE AVE, Chicago, IL","(41.969728, -87.76288199999999)",41.969728,-87.76288199999999,7835.1,7835.1,50,8,Non-CBD,65936,8242,0.1188,Impacted
1197,1,506,4907,4927,4923,N,MILWAUKEE,AVE,"4923 N MILWAUKEE AVE, Chicago, IL","(41.9706414, -87.76319409999999)",41.9706414,-87.76319409999999,8563.44,8563.44,50,7,Non-CBD,61348,8764,0.1396,Impacted
1198,1,506,4945,4959,4945,N,MILWAUKEE,AVE,"4945 N MILWAUKEE AVE, Chicago, IL","(41.9708809, -87.7632527)",41.9708809,-87.7632527,3998.24,3998.24,50,7,Non-CBD,50386,7198,0.0794,Impacted
1199,1,506,5203,5215,5211,N,MILWAUKEE,AVE,"5211 N MILWAUKEE AVE, Chicago, IL","(41.975136, -87.76680300000001)",41.975136,-87.76680300000001,3735.67,3735.67,50,7,Non-CBD,61348,8764,0.0609,Impacted
1200,1,506,5200,5222,5210,N,MILWAUKEE,AVE,"5210 N MILWAUKEE AVE, Chicago, IL","(41.97477200000001, -87.76731099999999)",41.97477200000001,-87.76731099999999,1144.21,1144.21,50,11,Non-CBD,96404,8764,0.0119,Impacted
1201,1,340,1603,1611,1605,N,MOBILE,AVE,"1605 N MOBILE AVE, Chicago, IL","(41.909681, -87.78335109999999)",41.909681,-87.78335109999999,834.72,834.72,50,5,Non-CBD,28170,5634,0.0296,Impacted
1202,1,340,1608,1610,1608,N,MOBILE,AVE,"1608 N MOBILE AVE, Chicago, IL","(41.9096743, -87.7833879)",41.9096743,-87.7833879,223.15,223.15,50,2,Non-CBD,11268,5634,0.0198,Impacted
1203,1,435,2341,2359,2351,N,MONTICELLO,AVE,"2351 N MONTICELLO AVE, Chicago, IL","(41.9240428, -87.7181646)",41.9240428,-87.7181646,2081.62,2081.62,50,11,Non-CBD,61974,5634,0.0336,Impacted
1204,1,435,2350,2356,2354,N,MONTICELLO,AVE,"2354 N MONTICELLO AVE, Chicago, IL","(41.9240431, -87.71820149999999)",41.9240431,-87.71820149999999,500.65,500.65,50,4,Non-CBD,22536,5634,0.0222,Impacted
1205,1,435,2405,2411,2407,N,MONTICELLO,AVE,"2407 N MONTICELLO AVE, Chicago, IL","(41.9247508, -87.71819169999999)",41.9247508,-87.71819169999999,3597.59,3597.59,50,6,Non-CBD,33804,5634,0.1064,Impacted
1206,1,435,2404,2410,2406,N,MONTICELLO,AVE,"2406 N MONTICELLO AVE, Chicago, IL","(41.9247429, -87.71822829999999)",41.9247429,-87.71822829999999,1283.49,1283.49,50,2,Non-CBD,11268,5634,0.1139,Impacted
1207,1,309,3015,3017,3015,N,MONTICELLO,AVE,"3015 N MONTICELLO AVE, Chicago, IL","(41.9364827, -87.7184853)",41.9364827,-87.7184853,734.2,734.2,50,2,Non-CBD,11268,5634,0.0652,Impacted
1208,1,458,3935,3941,3939,N,MONTICELLO,AVE,"3939 N MONTICELLO AVE, Chicago, IL","(41.9532531, -87.7190035)",41.9532531,-87.7190035,5079.71,5079.71,50,6,Non-CBD,52584,8764,0.0966,Impacted
1209,1,458,3946,3950,3948,N,MONTICELLO,AVE,"3948 N MONTICELLO AVE, Chicago, IL","(41.9533806, -87.7191402)",41.9533806,-87.7191402,2307.12,2307.12,50,2,Non-CBD,17528,8764,0.1316,Impacted
1210,1,458,4007,4011,4009,N,MONTICELLO,AVE,"4009 N MONTICELLO AVE, Chicago, IL","(41.9537303, -87.7190097)",41.9537303,-87.7190097,1612.19,1612.19,50,3,Non-CBD,26292,8764,0.0613,Impacted
1211,1,458,4004,4010,4006,N,MONTICELLO,AVE,"4006 N MONTICELLO AVE, Chicago, IL","(41.9537266, -87.7190464)",41.9537266,-87.7190464,1122.72,1122.72,50,3,Non-CBD,26292,8764,0.0427,Impacted
1212,1,608,834,850,842,W,MONTROSE,AVE,"842 W MONTROSE AVE, Chicago, IL","(41.96192670000001, -87.6516303)",41.96192670000001,-87.6516303,10826.7,10826.7,50,8,Non-CBD,70112,8764,0.1544,Impacted
1213,1,464,1021,1031,1025,W,MONTROSE,AVE,"1025 W MONTROSE AVE, Chicago, IL","(41.96160769999999, -87.6558221)",41.96160769999999,-87.6558221,11321.96,11321.96,50,7,Non-CBD,61348,8764,0.1846,Impacted
1214,1,451,1608,1628,1624,W,MONTROSE,AVE,"1624 W MONTROSE AVE, Chicago, IL","(41.96175239999999, -87.6702481)",41.96175239999999,-87.6702481,19522.81,19522.81,50,9,Non-CBD,78876,8764,0.2475,Impacted
1215,1,451,1611,1639,1623,W,MONTROSE,AVE,"1623 W MONTROSE AVE, Chicago, IL","(41.9615622, -87.67041789999999)",41.9615622,-87.67041789999999,16778.3,16778.3,50,9,Non-CBD,78876,8764,0.2127,Impacted
1216,1,451,1804,1832,1826,W,MONTROSE,AVE,"1826 W MONTROSE AVE, Chicago, IL","(41.9616268, -87.6755755)",41.9616268,-87.6755755,27977.04,27977.04,50,9,Non-CBD,78876,8764,0.3547,Impacted
1217,1,451,1805,1811,1809,W,MONTROSE,AVE,"1809 W MONTROSE AVE, Chicago, IL","(41.9615053, -87.6741799)",41.9615053,-87.6741799,25526.06,25526.06,50,5,Non-CBD,43820,8764,0.5825,Impacted
1218,1,451,1825,1833,1829,W,MONTROSE,AVE,"1829 W MONTROSE AVE, Chicago, IL","(41.961289, -87.6755694)",41.961289,-87.6755694,26902.84,26902.84,50,5,Non-CBD,43820,8764,0.6139,Impacted
1219,1,451,1904,1924,1918,W,MONTROSE,AVE,"1918 W MONTROSE AVE, Chicago, IL","(41.9616252, -87.67686479999999)",41.9616252,-87.67686479999999,30893.73,30893.73,50,6,Non-CBD,52584,8764,0.5875,Impacted
1220,1,451,1901,1929,1913,W,MONTROSE,AVE,"1913 W MONTROSE AVE, Chicago, IL","(41.961244, -87.67641599999999)",41.961244,-87.67641599999999,41708.85,41708.85,50,12,Non-CBD,105168,8764,0.3966,Impacted
1221,1,451,1940,1964,1950,W,MONTROSE,AVE,"1950 W MONTROSE AVE, Chicago, IL","(41.9615898, -87.6781609)",41.9615898,-87.6781609,36221.53,36221.53,50,12,Non-CBD,105168,8764,0.3444,Impacted
1222,1,451,1959,1969,1963,W,MONTROSE,AVE,"1963 W MONTROSE AVE, Chicago, IL","(41.9614493, -87.6777615)",41.9614493,-87.6777615,28905.1,28905.1,50,6,Non-CBD,52584,8764,0.5497,Impacted
1223,1,451,2001,2017,2017,W,MONTROSE,AVE,"2017 W MONTROSE AVE, Chicago, IL","(41.961175, -87.67992199999999)",41.961175,-87.67992199999999,7518.78,7518.78,50,2,Non-CBD,17528,8764,0.429,Impacted
1224,1,926,2406,2426,2412,W,MONTROSE,AVE,"2412 W MONTROSE AVE, Chicago, IL","(41.961329, -87.6892458)",41.961329,-87.6892458,5399.5,5399.5,50,7,Non-CBD,61348,8764,0.088,Impacted
1225,1,926,2434,2444,2440,W,MONTROSE,AVE,"2440 W MONTROSE AVE, Chicago, IL","(41.9614816, -87.6903191)",41.9614816,-87.6903191,13116.61,13116.61,50,9,Non-CBD,78876,8764,0.1663,Impacted
1226,1,926,2435,2475,2457,W,MONTROSE,AVE,"2457 W MONTROSE AVE, Chicago, IL","(41.96106, -87.690867)",41.96106,-87.690867,4261.29,4261.29,50,9,Non-CBD,78876,8764,0.054,Impacted
1227,1,520,3004,3026,3020,W,MONTROSE,AVE,"3020 W MONTROSE AVE, Chicago, IL","(41.96140399999999, -87.70426189999999)",41.96140399999999,-87.70426189999999,3913.45,3913.45,50,7,Non-CBD,61348,8764,0.0638,Impacted
1228,1,520,3009,3017,3013,W,MONTROSE,AVE,"3013 W MONTROSE AVE, Chicago, IL","(41.9611962, -87.7040371)",41.9611962,-87.7040371,2962.62,2962.62,50,4,Non-CBD,35056,8764,0.0845,Impacted
1229,1,520,3036,3054,3048,W,MONTROSE,AVE,"3048 W MONTROSE AVE, Chicago, IL","(41.9612148, -87.70526749999999)",41.9612148,-87.70526749999999,2940.77,2940.77,50,8,Non-CBD,70112,8764,0.0419,Impacted
1230,1,520,3037,3055,3043,W,MONTROSE,AVE,"3043 W MONTROSE AVE, Chicago, IL","(41.960964, -87.705033)",41.960964,-87.705033,4712.3,4712.3,50,8,Non-CBD,70112,8764,0.0672,Impacted
1231,1,520,3110,3124,3114,W,MONTROSE,AVE,"3114 W MONTROSE AVE, Chicago, IL","(41.9612063, -87.70642099999999)",41.9612063,-87.70642099999999,12102.58,12102.58,50,6,Non-CBD,52584,8764,0.2302,Impacted
